ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
8513,3415.0,93,360,1,Male,No,2,Graduate,No,Semiurban,Y
7988,0.0,227,360,0,Male,Yes,0,Graduate,No,Urban,Y
6660,0.0,147,360,0,Female,Yes,0,Not Graduate,Yes,Semiurban,N
3768,4059.0,250,360,1,Female,Yes,0,Graduate,No,Rural,Y
2816,2779.0,267,360,1,Female,No,0,Graduate,Yes,Urban,Y
16492,1620.0,116,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
5600,3732.0,116,360,1,Male,Yes,2,Graduate,No,Rural,Y
4836,1202.0,159,360,1,Female,Yes,3+,Graduate,No,Semiurban,Y
6242,4591.0,248,120,0,Male,Yes,0,Not Graduate,No,Urban,Y
4162,0.0,228,360,0,Male,No,1,Not Graduate,No,Rural,N
5052,1912.0,107,180,1,Male,Yes,3+,Not Graduate,No,Urban,Y
12482,0.0,125,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
6999,0.0,173,360,1,Male,Yes,2,Graduate,No,Rural,Y
7696,2919.0,83,360,0,Male,Yes,0,Not Graduate,No,Rural,N
5800,0.0,87,180,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
9555,1813.0,254,360,1,Female,Yes,2,Graduate,No,Urban,Y
9441,0.0,122,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
5542,1383.0,165,360,1,Female,Yes,0,Graduate,No,Rural,Y
6083,2189.0,109,120,1,Female,No,1,Not Graduate,Yes,Semiurban,Y
10267,3076.0,276,360,1,Male,Yes,2,Graduate,Yes,Urban,Y
6230,2385.0,143,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
5289,0.0,158,360,0,Male,Yes,2,Not Graduate,No,Semiurban,N
5437,0.0,158,360,1,Female,No,0,Graduate,No,Rural,Y
5038,2856.0,118,360,1,Male,Yes,0,Graduate,No,Urban,Y
6199,1572.0,184,180,1,Female,Yes,0,Graduate,No,Semiurban,Y
5100,0.0,261,360,1,Female,Yes,3+,Graduate,Yes,Rural,Y
6192,0.0,339,360,0,Male,Yes,0,Graduate,No,Semiurban,N
4587,2280.0,106,360,1,Male,No,2,Not Graduate,No,Semiurban,Y
7059,0.0,152,360,0,Female,No,0,Graduate,Yes,Urban,N
7496,2137.0,66,360,1,Male,No,0,Graduate,No,Semiurban,Y
8053,0.0,97,360,1,Female,Yes,0,Graduate,No,Rural,Y
7555,1529.0,173,360,1,Female,Yes,0,Graduate,No,Rural,Y
9230,5607.0,174,360,1,Female,Yes,3+,Graduate,No,Semiurban,Y
6397,1661.0,130,480,1,Female,No,2,Graduate,Yes,Rural,Y
6170,0.0,137,180,1,Male,Yes,0,Graduate,No,Urban,Y
4810,0.0,94,360,1,Female,No,1,Graduate,No,Semiurban,Y
8383,2278.0,191,360,0,Male,Yes,1,Not Graduate,No,Urban,Y
4925,2348.0,113,360,1,Male,Yes,1,Graduate,No,Rural,Y
3181,1773.0,340,360,0,Male,No,2,Graduate,Yes,Rural,N
4725,1770.0,276,180,1,Male,Yes,0,Graduate,No,Rural,Y
8661,4110.0,127,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
7915,0.0,116,240,1,Female,Yes,1,Not Graduate,No,Urban,Y
6752,3885.0,215,360,1,Female,No,1,Graduate,Yes,Urban,Y
14868,1879.0,128,180,1,Male,Yes,2,Graduate,No,Rural,Y
7073,3511.0,81,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
4439,0.0,211,360,0,Female,Yes,0,Not Graduate,Yes,Urban,N
4299,0.0,161,360,1,Male,Yes,2,Graduate,No,Urban,Y
7550,2905.0,170,360,1,Male,No,0,Graduate,No,Semiurban,Y
10973,0.0,119,180,1,Male,No,1,Graduate,No,Urban,Y
6137,2230.0,399,240,1,Male,No,0,Not Graduate,No,Urban,Y
7163,0.0,313,240,1,Male,Yes,2,Graduate,No,Urban,Y
7320,1871.0,84,360,1,Male,No,3+,Graduate,No,Semiurban,Y
15145,0.0,132,180,1,Male,Yes,3+,Graduate,No,Urban,Y
8995,0.0,107,180,0,Female,Yes,1,Not Graduate,Yes,Urban,N
9969,3064.0,176,360,1,Male,Yes,0,Graduate,No,Rural,Y
4376,0.0,199,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
4919,0.0,256,360,0,Female,Yes,0,Graduate,Yes,Rural,N
4778,0.0,396,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
5585,2964.0,270,180,1,Female,Yes,0,Graduate,No,Urban,Y
6331,7423.0,140,360,1,Female,Yes,0,Graduate,No,Urban,Y
6955,0.0,280,360,1,Male,No,0,Graduate,No,Semiurban,Y
5963,2240.0,141,360,1,Male,Yes,2,Graduate,No,Rural,Y
4738,0.0,185,360,1,Male,Yes,2,Not Graduate,No,Semiurban,Y
4059,4890.0,107,360,1,Female,No,0,Graduate,No,Rural,Y
7253,0.0,124,360,1,Female,Yes,2,Graduate,No,Rural,Y
8155,6517.0,116,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
5681,3561.0,161,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
3327,2700.0,203,360,1,Male,Yes,3+,Graduate,Yes,Urban,Y
8954,3152.0,155,120,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
5587,4716.0,238,180,1,Female,No,0,Not Graduate,No,Rural,Y
3657,0.0,175,360,0,Female,Yes,2,Graduate,No,Urban,N
6106,0.0,228,180,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
9225,1831.0,141,360,1,Male,Yes,2,Graduate,No,Urban,Y
5206,0.0,99,360,1,Male,No,0,Graduate,No,Rural,Y
2630,1623.0,135,240,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
5473,0.0,144,360,1,Male,Yes,0,Graduate,No,Urban,Y
4651,0.0,160,180,1,Male,No,0,Graduate,No,Urban,Y
6556,0.0,250,360,1,Male,Yes,0,Graduate,No,Urban,Y
6164,2386.0,195,360,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
5036,4185.0,158,360,1,Male,No,1,Graduate,No,Rural,Y
4922,1423.0,133,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
10422,3054.0,106,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
7532,2467.0,142,360,1,Female,No,0,Graduate,No,Urban,Y
7431,3106.0,332,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
8732,0.0,97,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
5568,2800.0,146,180,0,Female,Yes,0,Graduate,No,Rural,N
11677,1433.0,152,360,1,Female,Yes,0,Graduate,No,Rural,Y
6984,3115.0,135,360,1,Female,Yes,1,Graduate,Yes,Urban,Y
6424,2183.0,153,360,1,Female,Yes,0,Graduate,No,Rural,Y
6948,4649.0,122,360,1,Male,Yes,2,Graduate,No,Urban,Y
5466,2546.0,265,240,0,Male,Yes,0,Graduate,No,Urban,Y
4731,3420.0,107,360,1,Female,Yes,2,Not Graduate,No,Urban,Y
9619,0.0,118,360,1,Male,Yes,0,Graduate,No,Urban,Y
3937,2479.0,123,360,1,Female,Yes,1,Graduate,Yes,Urban,Y
4051,1384.0,107,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5874,0.0,137,240,1,Female,No,0,Graduate,Yes,Semiurban,Y
4391,0.0,238,360,1,Male,Yes,1,Graduate,No,Urban,Y
3329,1876.0,97,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4004,3126.0,186,360,1,Male,Yes,0,Graduate,No,Urban,Y
4435,6583.0,159,360,1,Male,No,2,Graduate,No,Rural,Y
7114,0.0,207,180,1,Male,Yes,0,Graduate,No,Urban,Y
5696,0.0,152,240,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
8900,9553.0,228,180,1,Female,Yes,1,Graduate,No,Urban,Y
3930,2166.0,150,360,1,Male,No,3+,Graduate,Yes,Rural,Y
4156,1527.0,90,360,1,Female,No,0,Graduate,No,Rural,Y
6669,0.0,164,360,1,Female,Yes,2,Graduate,Yes,Rural,Y
4658,3918.0,210,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
5359,2124.0,87,240,1,Female,Yes,0,Graduate,No,Rural,Y
4021,2506.0,191,360,1,Male,No,0,Graduate,No,Semiurban,Y
3928,13418.0,142,360,0,Male,Yes,0,Not Graduate,No,Rural,Y
4595,0.0,144,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
9128,3909.0,136,180,1,Male,Yes,0,Not Graduate,No,Urban,Y
3630,0.0,166,180,1,Female,Yes,0,Graduate,No,Urban,Y
9594,2872.0,222,360,0,Male,Yes,2,Graduate,No,Rural,Y
8752,0.0,124,360,1,Male,No,0,Graduate,No,Urban,Y
5031,2697.0,197,240,1,Female,Yes,2,Graduate,No,Rural,Y
6154,1896.0,111,360,1,Male,Yes,0,Graduate,No,Urban,Y
6890,5805.0,194,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
7974,0.0,196,360,1,Female,No,0,Graduate,No,Rural,Y
4154,0.0,212,120,1,Female,Yes,2,Not Graduate,No,Urban,Y
8370,3544.0,169,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6354,1861.0,211,360,0,Male,No,1,Graduate,No,Urban,N
4259,0.0,105,180,1,Male,Yes,2,Graduate,No,Semiurban,Y
6381,0.0,244,360,1,Male,No,0,Graduate,Yes,Rural,N
4243,0.0,161,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
6067,3031.0,269,360,0,Female,Yes,2,Graduate,Yes,Semiurban,N
5116,4673.0,149,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
6518,1678.0,142,360,1,Male,Yes,0,Graduate,No,Urban,Y
6673,1828.0,120,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
10173,0.0,167,360,1,Female,Yes,0,Graduate,No,Rural,Y
7780,0.0,181,360,1,Male,Yes,1,Graduate,No,Urban,Y
7213,2514.0,113,360,1,Female,Yes,0,Graduate,No,Rural,Y
3273,4196.0,120,360,1,Female,Yes,0,Graduate,No,Urban,Y
9000,0.0,104,360,1,Male,Yes,2,Not Graduate,No,Urban,Y
5198,0.0,155,180,1,Male,No,0,Graduate,No,Rural,Y
4022,2740.0,261,360,1,Female,No,1,Graduate,No,Rural,Y
13715,0.0,140,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
4656,4195.0,116,360,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
10666,0.0,120,360,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
6926,1494.0,121,180,1,Male,Yes,0,Graduate,No,Rural,Y
7551,0.0,223,360,1,Male,Yes,0,Graduate,No,Urban,Y
6088,2480.0,221,360,1,Male,Yes,0,Graduate,No,Urban,Y
4299,3849.0,141,360,1,Male,Yes,1,Graduate,No,Rural,Y
8163,2498.0,236,360,0,Male,Yes,0,Not Graduate,Yes,Semiurban,N
6725,4637.0,154,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6685,0.0,137,360,1,Male,Yes,2,Graduate,No,Rural,Y
6304,5114.0,180,180,1,Male,No,0,Graduate,No,Urban,Y
5523,4242.0,278,360,1,Male,Yes,0,Graduate,No,Rural,Y
8188,1654.0,110,180,1,Female,Yes,1,Graduate,No,Urban,Y
7467,1188.0,195,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
8578,2195.0,220,360,1,Female,No,2,Graduate,No,Semiurban,Y
5619,0.0,246,180,1,Male,Yes,0,Graduate,No,Urban,Y
5445,2634.0,216,240,1,Male,Yes,3+,Graduate,No,Semiurban,Y
4949,1162.0,99,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6375,0.0,192,360,1,Male,Yes,2,Graduate,No,Urban,Y
3318,0.0,155,180,1,Female,No,0,Graduate,No,Urban,Y
16871,0.0,388,480,1,Female,Yes,2,Graduate,No,Semiurban,Y
4761,0.0,312,240,1,Male,Yes,0,Graduate,Yes,Rural,Y
10017,3341.0,160,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
5154,0.0,149,360,1,Male,Yes,0,Graduate,No,Urban,Y
7734,4163.0,250,360,1,Female,Yes,1,Graduate,No,Rural,Y
12142,2381.0,102,360,1,Male,Yes,0,Graduate,No,Rural,Y
7554,1401.0,146,360,1,Female,Yes,2,Graduate,No,Rural,Y
11819,2462.0,204,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
9755,0.0,113,360,1,Male,No,0,Graduate,No,Rural,Y
4198,3628.0,89,180,1,Male,No,0,Not Graduate,No,Urban,Y
8218,2761.0,193,360,1,Female,Yes,1,Graduate,No,Urban,Y
7066,3107.0,173,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
4621,1702.0,243,360,1,Male,Yes,1,Graduate,No,Urban,Y
9385,0.0,110,360,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
3889,0.0,139,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
9120,0.0,111,360,1,Male,No,0,Graduate,No,Urban,Y
8265,2269.0,194,180,1,Male,Yes,2,Graduate,No,Semiurban,Y
6429,0.0,81,360,0,Female,Yes,2,Graduate,No,Urban,Y
4847,1922.0,175,360,0,Male,Yes,0,Graduate,Yes,Rural,N
8169,0.0,277,240,1,Female,Yes,0,Not Graduate,Yes,Rural,Y
3041,0.0,297,360,1,Female,No,1,Graduate,No,Rural,Y
4512,0.0,200,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6126,2189.0,173,360,1,Female,No,0,Not Graduate,Yes,Urban,Y
6432,1879.0,265,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4552,3398.0,151,360,0,Male,Yes,1,Graduate,No,Semiurban,Y
4593,0.0,174,180,1,Female,No,0,Graduate,No,Urban,Y
7655,0.0,184,360,1,Male,No,0,Not Graduate,No,Semiurban,Y
4240,2879.0,153,360,1,Male,No,0,Graduate,No,Semiurban,Y
5321,2565.0,131,360,1,Male,No,0,Graduate,No,Rural,Y
3883,3996.0,194,360,1,Female,Yes,0,Graduate,No,Urban,Y
6261,0.0,174,180,1,Female,Yes,0,Graduate,No,Urban,Y
5655,2496.0,200,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
2974,2675.0,134,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
3632,3753.0,163,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
10299,1734.0,173,360,1,Male,Yes,0,Graduate,No,Rural,Y
4689,0.0,207,360,0,Male,Yes,0,Graduate,No,Urban,N
7141,0.0,129,360,1,Female,No,2,Graduate,No,Rural,Y
4142,6252.0,182,180,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
10982,0.0,193,360,1,Male,Yes,1,Graduate,No,Urban,Y
3254,3802.0,101,240,1,Female,Yes,0,Graduate,No,Rural,Y
9841,0.0,152,180,1,Male,No,0,Graduate,No,Urban,Y
6423,0.0,185,360,1,Female,Yes,0,Graduate,No,Urban,Y
8078,0.0,117,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
10368,2940.0,249,360,1,Male,No,2,Graduate,No,Urban,Y
6817,4022.0,177,360,0,Male,Yes,0,Graduate,No,Rural,N
12304,5656.0,182,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
10292,3175.0,269,360,1,Male,No,0,Graduate,No,Semiurban,Y
7969,0.0,142,360,1,Male,No,0,Graduate,No,Rural,Y
9562,2081.0,234,360,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
6171,3273.0,181,360,1,Male,No,1,Graduate,No,Rural,Y
4312,0.0,173,360,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
15698,2153.0,239,180,1,Male,Yes,0,Not Graduate,Yes,Rural,Y
6342,1559.0,195,360,1,Female,Yes,1,Not Graduate,No,Urban,Y
6953,1869.0,244,240,0,Male,Yes,3+,Graduate,No,Rural,N
3690,0.0,107,180,1,Male,Yes,0,Graduate,No,Urban,Y
10658,2852.0,239,360,1,Female,No,0,Graduate,No,Urban,Y
6875,7026.0,119,360,1,Female,Yes,2,Graduate,No,Urban,Y
7652,0.0,88,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
8095,1692.0,78,360,1,Female,Yes,1,Graduate,No,Rural,Y
4641,0.0,272,360,0,Male,Yes,0,Graduate,No,Urban,N
10527,0.0,249,360,0,Female,Yes,1,Graduate,No,Rural,N
7184,0.0,240,180,1,Male,Yes,1,Graduate,No,Rural,Y
3023,2294.0,80,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
9579,3262.0,115,360,1,Male,Yes,1,Graduate,No,Urban,Y
5939,3768.0,205,360,1,Female,Yes,1,Graduate,No,Rural,Y
4823,2013.0,201,360,1,Female,Yes,3+,Not Graduate,Yes,Rural,Y
3355,5194.0,195,360,1,Male,Yes,1,Graduate,No,Urban,Y
5323,0.0,143,240,1,Male,No,2,Graduate,No,Rural,Y
5099,0.0,169,360,1,Male,Yes,0,Graduate,No,Urban,Y
10045,0.0,146,360,1,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
4947,0.0,168,360,0,Female,Yes,0,Graduate,No,Semiurban,N
3562,1600.0,267,360,1,Female,Yes,0,Graduate,No,Urban,Y
7687,3421.0,146,360,1,Female,No,2,Graduate,No,Urban,Y
10273,1829.0,167,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
5461,5190.0,88,360,1,Male,No,0,Not Graduate,No,Rural,Y
13439,1239.0,280,360,0,Female,No,1,Graduate,No,Semiurban,Y
9526,0.0,264,360,1,Male,No,2,Graduate,No,Semiurban,Y
10685,1588.0,120,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
7594,3150.0,134,120,1,Male,Yes,2,Graduate,No,Rural,Y
7239,2124.0,134,240,1,Male,No,0,Graduate,No,Rural,Y
4865,1770.0,104,180,1,Male,No,0,Not Graduate,No,Semiurban,Y
12028,0.0,239,360,0,Male,No,0,Graduate,No,Rural,N
11109,0.0,130,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
12150,2261.0,59,360,1,Male,No,0,Graduate,No,Urban,Y
6185,3427.0,152,360,1,Male,Yes,0,Graduate,No,Rural,Y
5497,2665.0,112,360,1,Male,No,0,Graduate,No,Semiurban,Y
8517,0.0,124,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
5194,0.0,112,360,1,Male,Yes,2,Graduate,No,Urban,Y
6212,0.0,116,360,0,Male,No,0,Graduate,No,Semiurban,N
3118,5498.0,98,360,0,Female,No,2,Graduate,No,Urban,Y
6968,3846.0,77,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
7959,0.0,156,240,1,Female,Yes,2,Graduate,Yes,Rural,Y
10795,1507.0,272,180,1,Female,Yes,0,Graduate,Yes,Rural,Y
8660,4447.0,178,360,1,Male,No,1,Graduate,No,Urban,Y
9308,2395.0,201,360,1,Female,Yes,3+,Graduate,No,Semiurban,Y
13018,3499.0,178,360,1,Male,No,0,Graduate,No,Urban,Y
4539,0.0,82,240,1,Female,No,2,Graduate,Yes,Urban,Y
4254,1508.0,78,360,1,Male,No,2,Graduate,No,Rural,Y
6770,0.0,116,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4076,2905.0,166,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
7161,2282.0,215,360,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
4129,3062.0,273,240,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
4428,5980.0,127,240,1,Male,No,1,Not Graduate,No,Urban,Y
3367,0.0,147,360,1,Female,Yes,2,Not Graduate,No,Urban,Y
6925,0.0,195,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
3754,2582.0,178,360,1,Female,Yes,3+,Graduate,No,Urban,Y
7747,3190.0,175,360,1,Female,Yes,0,Graduate,No,Rural,Y
8295,0.0,112,360,1,Male,No,1,Not Graduate,No,Rural,Y
4727,2557.0,118,360,1,Male,Yes,3+,Graduate,No,Urban,Y
8795,0.0,92,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
8366,2377.0,91,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
9753,1506.0,125,180,1,Male,Yes,1,Graduate,No,Urban,Y
4579,0.0,88,360,1,Female,No,1,Graduate,No,Urban,Y
4512,0.0,191,360,1,Male,No,0,Graduate,Yes,Semiurban,Y
8107,0.0,228,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
6731,1434.0,139,360,1,Male,No,1,Graduate,No,Urban,Y
6994,0.0,150,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
10961,0.0,185,360,0,Male,Yes,0,Not Graduate,No,Semiurban,N
3569,2619.0,235,180,1,Female,No,2,Not Graduate,No,Rural,Y
9059,2772.0,214,360,1,Male,No,0,Not Graduate,No,Urban,Y
8371,1504.0,311,360,1,Female,No,1,Graduate,No,Urban,Y
7966,2627.0,196,360,1,Male,Yes,2,Not Graduate,No,Semiurban,Y
9407,4106.0,199,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
5825,1495.0,181,360,1,Male,No,3+,Graduate,No,Urban,Y
4030,0.0,181,360,1,Female,No,2,Graduate,No,Semiurban,Y
4940,0.0,130,180,0,Female,Yes,1,Graduate,Yes,Semiurban,N
4709,0.0,154,360,1,Female,No,1,Not Graduate,No,Urban,Y
2545,3600.0,134,360,1,Male,Yes,1,Graduate,No,Urban,Y
7972,1647.0,99,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
5523,0.0,266,360,1,Male,Yes,2,Not Graduate,No,Urban,Y
5867,1276.0,327,240,1,Male,Yes,0,Graduate,No,Urban,Y
5054,3437.0,180,360,1,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
6224,1441.0,146,180,1,Female,No,1,Graduate,No,Semiurban,Y
11700,1074.0,133,360,1,Male,No,0,Graduate,No,Urban,Y
3351,0.0,132,240,1,Male,Yes,1,Graduate,No,Urban,Y
12696,4536.0,244,360,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
6894,2386.0,121,180,1,Female,No,0,Not Graduate,No,Rural,Y
5181,2775.0,173,360,1,Male,Yes,1,Graduate,No,Urban,Y
5423,1630.0,138,360,1,Male,No,2,Not Graduate,No,Urban,Y
4400,3463.0,287,360,1,Male,Yes,0,Graduate,No,Rural,Y
3027,5628.0,127,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
4138,0.0,143,360,1,Female,No,0,Graduate,No,Urban,Y
6234,1816.0,100,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
5673,0.0,116,360,1,Male,Yes,2,Graduate,No,Urban,Y
7544,0.0,155,360,1,Female,Yes,2,Graduate,No,Urban,Y
5072,0.0,142,360,1,Female,No,1,Graduate,No,Urban,Y
4816,1900.0,133,360,0,Male,Yes,1,Graduate,No,Rural,N
14733,0.0,176,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4440,2567.0,148,180,1,Female,No,1,Graduate,No,Semiurban,Y
4541,0.0,198,240,1,Female,No,2,Graduate,Yes,Urban,Y
9338,1198.0,158,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
8357,0.0,150,360,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
5321,0.0,156,360,0,Male,Yes,2,Not Graduate,No,Semiurban,N
8656,2298.0,83,360,1,Male,No,0,Graduate,No,Semiurban,Y
6538,1458.0,176,360,1,Male,No,0,Not Graduate,No,Semiurban,Y
5093,0.0,233,180,1,Male,Yes,1,Graduate,Yes,Urban,Y
8117,3918.0,89,240,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
6278,2089.0,181,360,0,Male,No,1,Graduate,No,Semiurban,N
3076,3436.0,143,240,1,Male,No,0,Graduate,Yes,Urban,Y
8120,0.0,175,240,1,Male,Yes,1,Graduate,Yes,Semiurban,Y
5914,3025.0,244,360,1,Female,Yes,0,Graduate,No,Urban,Y
11276,2217.0,134,360,1,Male,Yes,0,Graduate,No,Urban,Y
8828,2954.0,205,360,1,Male,No,0,Graduate,No,Urban,Y
6747,0.0,128,360,1,Female,Yes,0,Graduate,No,Urban,Y
5380,4174.0,287,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
6209,2072.0,189,360,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
4361,3367.0,252,180,1,Male,No,1,Graduate,No,Semiurban,Y
6746,1532.0,213,240,1,Female,Yes,2,Graduate,No,Urban,Y
11666,0.0,137,180,1,Male,Yes,2,Graduate,No,Semiurban,Y
13423,2052.0,197,240,0,Male,Yes,3+,Graduate,No,Urban,N
10130,0.0,182,360,1,Female,Yes,0,Graduate,No,Urban,Y
6589,0.0,172,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
3561,1745.0,169,360,1,Female,Yes,1,Graduate,No,Urban,Y
6057,0.0,244,360,1,Male,Yes,3+,Graduate,Yes,Urban,Y
9080,2878.0,181,360,1,Female,No,0,Graduate,No,Urban,Y
8640,2034.0,82,360,1,Female,Yes,1,Graduate,Yes,Semiurban,Y
5829,0.0,224,360,1,Male,No,0,Graduate,No,Semiurban,Y
5646,2450.0,92,240,1,Male,No,1,Graduate,No,Rural,Y
7296,0.0,263,480,1,Male,Yes,0,Graduate,No,Semiurban,Y
6363,2540.0,80,360,1,Male,No,3+,Graduate,No,Rural,Y
6044,0.0,207,360,1,Female,Yes,2,Graduate,No,Urban,Y
5928,3214.0,224,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
10762,0.0,170,360,1,Male,No,0,Graduate,No,Semiurban,Y
4157,0.0,136,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
5517,2339.0,244,360,1,Male,Yes,1,Not Graduate,No,Urban,Y
5640,0.0,118,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
6662,5259.0,84,360,1,Male,No,2,Graduate,Yes,Semiurban,Y
6282,0.0,143,360,1,Female,Yes,1,Graduate,No,Urban,Y
6115,0.0,198,120,0,Female,Yes,0,Not Graduate,No,Semiurban,N
4248,1268.0,175,360,0,Female,Yes,1,Not Graduate,No,Rural,N
6278,2406.0,228,240,1,Male,Yes,2,Not Graduate,No,Semiurban,Y
8030,2672.0,88,360,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
6755,0.0,193,360,1,Male,Yes,2,Graduate,No,Urban,Y
4130,0.0,220,360,1,Female,Yes,1,Graduate,No,Urban,Y
6491,1885.0,171,240,1,Male,No,2,Graduate,No,Semiurban,Y
6325,2903.0,310,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
5434,2524.0,130,180,1,Male,Yes,2,Graduate,No,Urban,Y
6785,1188.0,169,360,1,Female,No,0,Graduate,No,Urban,Y
4871,1358.0,151,360,1,Female,No,1,Not Graduate,No,Semiurban,Y
8179,4226.0,240,360,1,Female,No,0,Graduate,No,Semiurban,Y
13038,1719.0,263,360,1,Female,Yes,0,Graduate,No,Urban,Y
8479,4758.0,124,240,1,Female,Yes,0,Graduate,No,Urban,Y
4585,2470.0,113,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
7990,0.0,187,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
8839,0.0,161,360,1,Male,Yes,1,Graduate,No,Rural,Y
7248,3816.0,199,360,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
7558,4502.0,198,360,1,Female,Yes,0,Graduate,No,Urban,Y
6049,2864.0,141,360,1,Male,No,2,Not Graduate,No,Urban,Y
3912,3168.0,90,180,1,Male,No,0,Not Graduate,No,Urban,Y
5886,0.0,141,180,1,Female,No,0,Graduate,No,Semiurban,Y
4343,0.0,127,360,1,Male,Yes,2,Graduate,No,Urban,Y
5687,4774.0,129,360,0,Male,No,1,Graduate,No,Semiurban,N
5034,2499.0,245,360,1,Male,No,0,Graduate,No,Rural,Y
4242,0.0,115,360,1,Male,Yes,1,Graduate,No,Urban,Y
10570,3982.0,105,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
6230,0.0,165,360,1,Male,Yes,0,Graduate,Yes,Rural,Y
